"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MIR4502",0.364158378266924,-2.03359506638023,1.27182717691132,-1.59895550535324,0.109830489518827,NA
"OR11H12",0,NA,NA,NA,NA,NA
"LOC642426",0.00918248238718314,-0.347884546305051,6.41872806838968,-0.0541983618247171,0.956777125842564,NA
"POTEM",0,NA,NA,NA,NA,NA
"LOC100508046",0.0339367553094181,-0.636369942978273,6.41872806838968,-0.0991426862453022,0.921024980296715,NA
"DUXAP10",0,NA,NA,NA,NA,NA
"LINC01296",0.166565038119375,-0.0610406109895455,2.43216362418381,-0.0250972469050184,0.979977396143487,NA
"BMS1P18",0,NA,NA,NA,NA,NA
"BMS1P17",0,NA,NA,NA,NA,NA
"POTEG",0.130332431926825,-0.34790617036036,4.49338604782443,-0.0774262809065351,0.938284434392361,NA
"LOC101929572",0.0168910448471867,-0.34789045241984,6.41872806838968,-0.0541992819625895,0.956776392756278,NA
"POTEH-AS1",0,NA,NA,NA,NA,NA
"OR11H2",0.28527130209973,-1.00466774104926,1.93163661280863,-0.520112185898392,0.602985385483526,NA
"OR4Q3",0.041291383728368,-0.924843527421916,6.41872806838968,-0.144085170390142,0.88543321483899,NA
"OR4M1",0.0388216847455247,-0.636376228305268,6.41872806838968,-0.0991436654622013,0.921024202825103,NA
"OR4N2",0.0836307754133977,-0.924884929110503,6.15337375923322,-0.150305339038231,0.880523720900881,NA
"OR4K2",0.157938770751825,-1.84504558338499,3.58646327972211,-0.514447086023966,0.60693944620444,NA
"OR4K5",0.122032373398882,-0.636433057993457,5.10465660590475,-0.124676958143917,0.900779299781098,NA
"OR4K1",0.133009922565351,-1.84204749433594,4.01114186959416,-0.459232695881263,0.646067073652433,NA
"OR4K15",0.0603903724234235,-0.636384286325393,6.41872806838968,-0.0991449208542415,0.921023206078042,NA
"OR4K14",0.0346771765213845,-0.347902643861624,6.41872806838968,-0.0542011813173611,0.956774879514761,NA
"OR4K13",0.0459511896479516,-0.347914835303409,6.41872806838968,-0.0542030806721329,0.956773366273401,NA
"OR4L1",0.028649646606176,-0.347896358534628,6.41872806838968,-0.0542002021004619,0.956775659670028,NA
"OR4K17",0.0795891425017538,-0.636404621380361,6.41872806838905,-0.0991480889359571,0.921020690708066,NA
"OR4N5",0.0577854960872902,-1.19086472588457,6.41862480694647,-0.185532689898897,0.852811242496479,NA
"OR11G2",0.106682925486343,-0.059455493399304,5.20662034052877,-0.0114192104495305,0.99088898629641,NA
"OR11H6",0.225114547850617,-0.974877265399912,2.54763081800738,-0.382660336226584,0.701971627105346,NA
"OR11H4",0.575821379851187,-0.294438601929497,0.983087053299928,-0.299504098788764,0.7645554451043,NA
"SNORD126",0.702083251742484,0.144156481731622,1.00689741623548,0.143168985645613,0.886156723324802,NA
"RNASE10",0.220452585557545,0.1153205806369,1.88022608696297,0.0613333584915693,0.951093724566427,NA
"RNASE9",0.0648323988224791,0.229133813251979,6.41872806838465,0.0356976975517275,0.971523406471083,NA
"RNASE11",0.172771579252544,-1.48899373936769,3.96425682114876,-0.375604761887301,0.707210750101795,NA
"LOC254028",0.0720548571438031,-0.636393946649633,6.41872806838968,-0.0991464258758185,0.921022011132097,NA
"RNASE12",0.0732221671978276,0.238588089608702,6.41851831101795,0.0371718328199118,0.970347997238639,NA
"OR6S1",0.0433924243722887,-0.636310464627416,6.41872806838968,-0.099133419868814,0.921032337551617,NA
"EDDM3A",0.072332060506957,-0.636400082706441,6.41872806838937,-0.0991473818373071,0.921021252124929,NA
"EDDM3B",0.136337016368273,-0.0477545522353568,4.49560985213786,-0.0106224858931314,0.991524641898113,NA
"SLC39A2",0.386278368751631,-0.61513422353111,1.3530714266463,-0.454620658907692,0.64938216961448,NA
"MIR6717",0.212799771847344,-0.63644740097871,1.97348855686242,-0.322498652837682,0.74707495816613,NA
"TPPP2",0.101567065028912,-0.0562509329338062,5.20238217241904,-0.0108125337719374,0.991373014338629,NA
"RNASE13",0.27779340799953,-1.48322089938178,2.27249869331104,-0.652682839267433,0.513960767964694,NA
"RNASE7",0.560204115048124,-0.268050651822836,1.15601725968763,-0.231874264485694,0.816635673780396,NA
"RNASE8",0.485256091571368,0.56294839322755,1.15994190435344,0.485324645238456,0.627446076001297,NA
"OR5AU1",0.0560666411568038,-0.0593911239130295,6.41872806838612,-0.00925278704445293,0.992617449414683,NA
"OR10G3",0.0839841234633966,-1.21333470531879,6.41872806838918,-0.189030395491312,0.850068994074458,NA
"OR4E2",0.454689818837284,-1.12977323312052,1.4242923247535,-0.793217244441763,0.427651262189027,NA
"MIR4707",0,NA,NA,NA,NA,NA
"PSMB11",0.231733912526776,-0.0559561558399735,2.10175890119324,-0.0266234894060423,0.978760038061427,NA
"BCL2L2-PABPN1",0,NA,NA,NA,NA,NA
"EFS",0.381183195707134,-2.28469185267073,1.59996512239798,-1.42796353538413,0.15330235442484,NA
"IL25",0.0428381786247452,-0.347916607996538,6.41872806838968,-0.0542033568472737,0.956773146240984,NA
"MYH6",0.44522977627453,-0.539602720650635,1.61561554132609,-0.333992033901661,0.73838556988285,NA
"MIR208A",0.00791333544883827,-0.347884546305051,6.41872806838968,-0.054198361824717,0.956777125842564,NA
"MYH7",0.421375870494198,-1.27171585259109,1.63039993916922,-0.780002392075103,0.435389467173311,NA
"MHRT",0,NA,NA,NA,NA,NA
"MIR208B",0.0280187556643644,-0.347896358534628,6.41872806838968,-0.0542002021004619,0.956775659670028,NA
"DHRS2",0.234534761104497,-1.40119360603953,1.94802231597845,-0.719290325653042,0.471962055458051,NA
"MIR7703",0.134938970179127,-0.0593865703143658,4.00111396482396,-0.0148425090703405,0.9881578259761,NA
"NEDD8-MDP1",0,NA,NA,NA,NA,NA
"CIDEB",0,NA,NA,NA,NA,NA
"CMA1",0.750283105284598,0.929115163174862,0.917567525884005,1.0125850544675,0.31125840155206,NA
"NOVA1",0.531871728114509,-0.397234719207082,1.3072226806643,-0.303876856699898,0.761221710221291,NA
"LOC101927062",0.0302734156905789,-0.347902264649416,6.41872806838968,-0.0542011222383342,0.956774926583815,NA
"LOC102724890",0.0575614594740776,-0.636384665537602,6.41872806838968,-0.0991449799332686,0.921023159170908,NA
"LOC101927081",0.0265658021110466,-0.0593632957401264,6.41872806838968,-0.0092484515791334,0.992620908467519,NA
"MIR4307",0,NA,NA,NA,NA,NA
"LINC00645",0.16858747144724,-0.636448033247631,3.04325865062266,-0.209133730094684,0.834343844040744,NA
"MIR3171",0,NA,NA,NA,NA,NA
"FOXG1-AS1",0.0701916446760103,-0.636322276856992,6.41872806838968,-0.0991352601445588,0.921030876421396,NA
"FOXG1",0.365451117469522,-1.83503028963149,1.52846359905157,-1.20057179691433,0.229917346651354,NA
"LINC01551",0.238735265853404,-0.314364741978706,2.84667929357313,-0.110432089307861,0.912066705167389,NA
"MIR624",0.501008435422999,0.500820626671671,1.42169844595777,0.35226923690859,0.724636356737518,NA
"LINC00609",0.0160245605190833,-0.059357389625339,6.41872806838968,-0.00924753144126115,0.992621642599927,NA
"PTCSC3",0.145928190152285,-2.09303552442676,4.39440358360017,-0.476295698519346,0.633863729443221,NA
"SFTA3",0.1833896666522,-2.44994327982781,3.89680993103028,-0.628704844010719,0.529542306264986,NA
"NKX2-1",0.377059523632153,-0.783204417781604,1.69684877792489,-0.461564063911104,0.644393970014686,NA
"NKX2-1-AS1",0.237396622440942,-0.629130883296796,2.40946232963737,-0.261108412262034,0.794008904607249,NA
"NKX2-8",0.47852189005664,-1.33651739742344,1.58761158146828,-0.841841551815456,0.399876650000842,NA
"MIR4503",0,NA,NA,NA,NA,NA
"SLC25A21-AS1",0.290962025239085,-0.351310838007339,1.61734862772875,-0.217214045249284,0.828041539457516,NA
"FOXA1",0.380530110977568,-1.59711873932996,1.41836476457675,-1.12602821165439,0.260153578180292,NA
"TTC6",0.426754380928895,-1.38534019304121,2.09253937472671,-0.662037813851002,0.507946987860129,NA
"SSTR1",0.236571755339595,-0.924975334710049,2.03311065138176,-0.454955727117661,0.649141090147815,NA
"CLEC14A",0.394984906727105,-0.248368892998492,1.52419102429583,-0.162951289595238,0.870556787211598,NA
"MIA2",0.238816284288103,-0.924980924664758,2.45558340726089,-0.37668479186237,0.706407866111237,NA
"LOC644919",0.451379473311425,0.808682795653726,1.5522184060686,0.520985186422269,0.602377090878226,NA
"LRFN5",0.132286243461145,-0.347902418432619,4.03851145110114,-0.0861462008081616,0.931350197170833,NA
"FSCB",0.178599740833964,-1.48927927677573,3.56575108537242,-0.417662153391782,0.676194147082948,NA
"LINC00871",0.0807901602288641,-0.63639634443849,6.41872806838498,-0.099146799437262,0.921021714534561,NA
"RPL10L",0.0359387538201206,-0.0593692018549152,6.41872806838968,-0.00924937171700587,0.992620174335118,NA
"MDGA2",0.5500435331879,-0.610916470287517,1.1904464979753,-0.513182634689218,0.607823571971162,NA
"MIR548Y",0.00705836837674228,-0.347884546305051,6.41872806838968,-0.054198361824717,0.956777125842564,NA
"LINC00648",0.354324336336576,-1.79652926990638,1.81449272777239,-0.990100011098936,0.322125237946538,NA
"MIR6076",0.0493319193625732,-0.0593750240336253,6.41872806838943,-0.00925027877813237,0.992619450636009,NA
"MIR4504",0.0842327741497516,-0.347923112442077,5.34964793580773,-0.0650366372921969,0.948144829649315,NA
"LINC00640",0.795836714195415,-0.471813395692146,0.835959196773144,-0.564397637484432,0.57248354634286,NA
"FRMD6-AS2",0.0889255165897311,-1.11524540165485,6.41827158139155,-0.173761017668413,0.862053281666143,NA
"MIR5580",0,NA,NA,NA,NA,NA
"MIR4308",0.666537631966621,0.432581478500116,1.03142587306397,0.419401422629707,0.674922784581208,NA
"TBPL2",0.154236964208142,0.263669087720123,3.62194610634918,0.072797628672033,0.941967157997378,NA
"OTX2",0.301319380705345,-1.1665774446027,1.85486728156028,-0.628927716931529,0.529396379419765,NA
"OTX2-AS1",0.333548954344993,-1.27184249302852,2.34109000058877,-0.543269371407618,0.586944349313474,NA
"C14orf37",0.733762687114824,-0.700819286213604,0.887814484377613,-0.789375819549623,0.429892384293982,NA
"LINC01500",0.497506874440564,-1.3011516141238,1.14471490106169,-1.13665997788359,0.255680456313327,NA
"MIR5586",0.57944234334253,0.763819872272804,1.32501057885803,0.576463225622776,0.564302119532609,NA
"C14orf39",0.311310710910888,-1.08709575679268,2.45779847429431,-0.442304675571423,0.658268748013263,NA
"SIX6",0.36516948385718,-0.630947854719766,1.53774726303665,-0.410306602317606,0.681581049468573,NA
"SALRNA1",0.242077930155459,-2.31299111954252,3.24487643447985,-0.712813312385279,0.475961286809412,NA
"SIX1",0.506128693554641,-1.54614323927502,1.4427649421103,-1.07165290349619,0.283875961880611,NA
"SIX4",0.833472856904147,-2.71531706765608,1.30632568598459,-2.0785911942086,0.0376549410376167,NA
"HIF1A-AS1",0.404548754139348,0.213028552137647,1.18988656202026,0.179032656504629,0.857912059753714,NA
"SYT16",0.312585640088428,-1.08444430914557,1.95873159429354,-0.553646202626703,0.579820999516667,NA
"LINC00644",0.0158266708976765,-0.347890660697472,6.41872806838938,-0.0541993144110195,0.956776366904175,NA
"KCNH5",0.128077547777063,-0.636405789573983,4.52460386612209,-0.140654476812669,0.888142909706315,NA
"RHOJ",0.33346291484943,-0.389322180538752,1.81023344424591,-0.215067389112862,0.82971477868609,NA
"GPHB5",0.0305855300393191,-0.0593695810671269,6.41872806838968,-0.00924943079603331,0.99262012719889,NA
"MIR7855",0,NA,NA,NA,NA,NA
"CHURC1-FNTB",0.0445491596787405,-0.0632207270719395,6.41863718437035,-0.00984955610606634,0.992141318319117,NA
"MIR4706",0.745278541146191,0.0268265867425228,1.17700331169566,0.0227922780470982,0.981815967651904,NA
"MIR4708",0.00833784955813192,-0.347884546305051,6.41872806838968,-0.0541983618247171,0.956777125842564,NA
"MIR625",0.222638360660673,-1.38224041376078,2.20448673250721,-0.627012353206013,0.530651137653892,NA
"MIR5694",0.0366779998837813,-0.636376607517476,6.41872806838968,-0.0991437245412283,0.921024155917963,NA
"CCDC177",0.491555871578182,-1.36505702752578,1.50672376240706,-0.905976969092886,0.364948042711364,NA
"ADAM21P1",0.621704707565618,-1.59941160647563,1.11382701701214,-1.4359605055784,0.151013579798296,NA
"SYNJ2BP-COX16",0,NA,NA,NA,NA,NA
"MIR7843",0.0243297018833483,-0.34789045241984,6.41872806838968,-0.0541992819625895,0.956776392756278,NA
"ACOT6",0.204052476496915,-0.020477120413642,2.23963134107,-0.00914307637964155,0.992704982157449,NA
"VSX2",0.382951494166676,-0.610847755524828,1.58396006360342,-0.38564593234452,0.699758910603899,NA
"VRTN",0.237425734397294,-1.19789499573563,2.79088984928268,-0.429216149839635,0.667765931164787,NA
"SYNDIG1L",0.550201862704564,-0.302618510884514,1.16579180688907,-0.25958195030728,0.795186260740759,NA
"MIR4709",0,NA,NA,NA,NA,NA
"ESRRB",0.813469263751329,-0.885171786023191,0.931175992921751,-0.950595583167675,0.341809711637116,NA
"ZDHHC22",0.489529688900206,-0.894127506895217,1.381527674687,-0.647202023729123,0.517501201732989,NA
"NGB",0.147011106447724,-1.60119855522279,3.01319023409851,-0.531396437272019,0.595144089849614,NA
"MIR1260A",0,NA,NA,NA,NA,NA
"ISM2",0.331921352202328,-0.0804797962102085,1.45972004404133,-0.055133720016199,0.956031932301415,NA
"DIO2",0.518459920290514,-0.21797964744218,1.53219009072329,-0.142266712702261,0.88686933846127,NA
"DIO2-AS1",0.51654637579029,1.04894977959421,1.06778303574632,0.982362281922804,0.3259214012451,NA
"LOC100506700",0.036450130021063,-0.924837621307128,6.41872806838968,-0.14408425025227,0.88543394142144,NA
"LINC01467",0.1024881623023,0.232725576106377,6.41864620754862,0.0362577354446925,0.971076849992676,NA
"LINC00911",0.101513950367692,-0.924895387660847,5.97199965993938,-0.154871975942181,0.876922247008492,NA
"FLRT2",0.502575077544372,-1.43813165636737,1.50579766160846,-0.955063016123421,0.339545830416772,NA
"LOC283585",0.143533198106491,-0.636415293137392,4.01125622066559,-0.15865735274118,0.873938840063783,NA
"LINC00642",0.292299982660181,-0.41306623140385,1.88119790311328,-0.219576170439191,0.826201251731153,NA
"COX8C",0.335258581853147,-1.85331668028813,1.54687562734515,-1.19810322661099,0.230876832879886,NA
"PRIMA1",0.391711687743813,-2.61631035508204,1.77733992328019,-1.47203712740187,0.141010851947849,NA
"FAM181A-AS1",0.201868174400561,-1.21349413546722,3.28370057975975,-0.369550787592212,0.711717224859853,NA
"FAM181A",0.735117654417351,0.567993095000378,0.930643537131761,0.6103229349778,0.541647907027801,NA
"MIR4506",0.389683610482592,-1.20387501867569,1.15280711281038,-1.04429874286671,0.29634719432963,NA
"LINC00521",0.161770376314284,-0.0593860380798571,3.03400273694114,-0.0195734952235836,0.984383607529699,NA
"SERPINA6",0.309069514921618,0.174388815695736,1.49435326254406,0.116698521070479,0.907098962283756,NA
"SERPINA2",0.444607599152118,-1.49114892620552,1.35483388103316,-1.10061384431013,0.271064757547123,NA
"SERPINA9",0.434730379285821,0.531960115215601,1.61921392911528,0.328529853684162,0.742511075769587,NA
"SERPINA12",0.180370250791156,-0.627545557773326,3.00837161432357,-0.208599747047683,0.834760708057628,NA
"SERPINA4",0.19560069814392,-0.924975713034768,2.5879860891556,-0.357411392940125,0.720783848938189,NA
"SERPINA5",0.20083744941206,-0.952297487663874,2.80237212395431,-0.339818355857796,0.733993323690872,NA
"SERPINA3",0.179707360739457,-0.640111458228279,5.91903324088285,-0.108144595946348,0.913880993118145,NA
"SERPINA13P",0.160578418507226,-0.305561998352016,3.97185980744452,-0.0769317179270264,0.938677865053273,NA
"LOC101929080",0.263622855526563,-0.924971003765338,2.22619015547375,-0.415495056202195,0.677779533525627,NA
"SCARNA13",0,NA,NA,NA,NA,NA
"BDKRB2",0.538066144113941,-0.837276836474873,1.30591646196734,-0.641141191538035,0.521430953804574,NA
"BDKRB1",0.182314807103765,-1.1363036200364,3.01810947950044,-0.376495162867478,0.706548810886001,NA
"LOC100129345",0.526977889159674,0.387345441275645,1.02467177294019,0.378019041321104,0.705416448788135,NA
"C14orf177",0.101644015816087,-1.48564643259809,5.23438756355045,-0.283824308872993,0.776545024484491,NA
"EML1",0.561918674611563,-0.745366039219827,1.21589029441509,-0.613020798540372,0.539862587497245,NA
"MIR345",0.643663092576788,-0.867605905501954,0.932345887522685,-0.930562269982495,0.352080039086961,NA
"LINC00523",0.126792622574434,-0.924934773368013,4.49197927939518,-0.205908067655323,0.836862723408951,NA
"DLK1",0.327743599010575,0.369436803163283,1.3003419423094,0.284107426779733,0.776328055637776,NA
"MIR2392",0,NA,NA,NA,NA,NA
"MIR770",0,NA,NA,NA,NA,NA
"MIR493",0,NA,NA,NA,NA,NA
"MIR337",0,NA,NA,NA,NA,NA
"MIR665",0,NA,NA,NA,NA,NA
"RTL1",0.772117593805159,-1.10446727411355,1.06261485483429,-1.03938625466118,0.29862513407369,NA
"MIR431",0,NA,NA,NA,NA,NA
"MIR433",0,NA,NA,NA,NA,NA
"MIR127",0,NA,NA,NA,NA,NA
"MIR432",0,NA,NA,NA,NA,NA
"MIR136",0,NA,NA,NA,NA,NA
"MEG8",0.240228669337281,-0.347909122716541,2.08610696628036,-0.166774344911413,0.867547605742562,NA
"SNORD112",0.0299772272250178,-0.347896358534628,6.41872806838968,-0.0542002021004619,0.956775659670028,NA
"MIR370",0.0168910448471867,-0.34789045241984,6.41872806838968,-0.0541992819625895,0.956776392756278,NA
"SNORD113-1",0.0629935488279317,-0.347914291952427,6.41872806838851,-0.0542029960212622,0.956773433715879,NA
"SNORD113-2",0.0663811266772549,-0.347914076878993,6.41872806838968,-0.0542029625140791,0.956773460411499,NA
"SNORD113-3",0.0413777007338036,-0.347907620862911,6.41872806838942,-0.0542019567048285,0.956774261753172,NA
"SNORD113-4",0.0773071209187778,-0.347932165911222,6.41872806838915,-0.0542057806786851,0.956771215142322,NA
"SNORD113-5",0.0252135867792728,-0.347890452419839,6.41872806838968,-0.0541992819625894,0.956776392756278,NA
"SNORD113-6",0.00804166588758466,-0.347884546305051,6.41872806838968,-0.0541983618247171,0.956777125842564,NA
"SNORD113-7",0,NA,NA,NA,NA,NA
"SNORD113-8",0.0132580853853322,-0.34789045241984,6.41872806838968,-0.0541992819625895,0.956776392756278,NA
"SNORD113-9",0.0129117506606252,-0.347884546305051,6.41872806838968,-0.054198361824717,0.956777125842564,NA
"SNORD114-1",0.0554511695588201,-0.347902723140977,6.41872806838957,-0.054201193668618,0.956774869674349,NA
"SNORD114-2",0.0713826967563733,-0.347928364179008,6.41872806838813,-0.0542051883912228,0.956771687025582,NA
"SNORD114-3",0.0521533741917425,-0.347896358534628,6.41872806838968,-0.054200202100462,0.956775659670028,NA
"SNORD114-4",0.023007876897403,-0.347896737746836,6.41872806838968,-0.0542002611794888,0.956775612600972,NA
"SNORD114-5",0.0306927748494145,-0.347896582939465,6.41872806838937,-0.0542002370614154,0.956775631816166,NA
"SNORD114-6",0.00677906870078841,-0.347884925517259,6.41872806838968,-0.0541984209037439,0.956777078773503,NA
"SNORD114-7",0.0223759639967245,-0.347892983537384,6.41872806838968,-0.0541996762957841,0.9567760785857,NA
"SNORD114-8",0.0163032878512988,-0.347891210844255,6.41872806838968,-0.0541994001206432,0.956776298618161,NA
"SNORD114-9",0.0384365334161324,0.237208758736801,6.41854859433001,0.0369567598111426,0.970519482840781,NA
"SNORD114-10",0.0667415888816194,-0.347922829956177,6.38471567685952,-0.0544930812216388,0.956542320786359,NA
"SNHG24",0.574009796097297,-0.63391509109059,1.1297950524145,-0.561088570653447,0.574737159240005,NA
"SNORD114-11",0.0475506323316768,-0.347908549976413,6.41872806838968,-0.0542021014552336,0.956774146428587,NA
"SNORD114-12",0.0137191255409315,-0.347884546305051,6.41872806838968,-0.054198361824717,0.956777125842564,NA
"SNORD114-13",0.0235848190363469,-0.347890452419839,6.41872806838968,-0.0541992819625894,0.956776392756278,NA
"SNORD114-14",0.0896046652899843,-0.347929595733303,5.30797379478898,-0.0655484765344693,0.947737310602071,NA
"SNORD114-15",0.079404160217139,-0.636388040534846,6.41872806838968,-0.0991455057379463,0.921022741696365,NA
"SNORD114-16",0,NA,NA,NA,NA,NA
"SNORD114-17",0.0503370550472179,-0.636376607517477,6.41872806838968,-0.0991437245412284,0.921024155917963,NA
"SNORD114-18",0.017927484574936,-0.347890452419839,6.41872806838968,-0.0541992819625895,0.956776392756278,NA
"SNORD114-19",0,NA,NA,NA,NA,NA
"SNORD114-20",0.0230121908645903,-0.34789045241984,6.41872806838968,-0.0541992819625896,0.956776392756277,NA
"SNORD114-21",0.00948911446603144,-0.347884546305051,6.41872806838968,-0.0541983618247171,0.956777125842564,NA
"SNORD114-22",0,NA,NA,NA,NA,NA
"SNORD114-23",0.0155038908003356,-0.347890452419839,6.41872806838968,-0.0541992819625895,0.956776392756278,NA
"SNORD114-24",0.0351011944036226,-0.347911081093957,6.41872806838968,-0.0542024957884281,0.956773832258058,NA
"SNORD114-25",0.0245570853702177,-0.347890452419839,6.41872806838968,-0.0541992819625894,0.956776392756278,NA
"SNORD114-26",0.0189312981943842,-0.347892983537384,6.41872806838968,-0.0541996762957841,0.9567760785857,NA
"SNORD114-27",0,NA,NA,NA,NA,NA
"SNORD114-28",0,NA,NA,NA,NA,NA
"SNORD114-29",0.0243449537388834,-0.347897116959044,6.41872806838968,-0.0542003202585156,0.956775565531916,NA
"SNORD114-30",0.016150677049489,-0.636358130748695,6.41872806838968,-0.0991408459695573,0.921026441425861,NA
"SNORD114-31",0,NA,NA,NA,NA,NA
"MIR379",0.00792137862077531,-0.347884546305051,6.41872806838968,-0.054198361824717,0.956777125842564,NA
"MIR411",0.0560038768894034,-0.347914339569483,6.41872806838932,-0.0542030034397121,0.956773427805501,NA
"MIR299",0,NA,NA,NA,NA,NA
"MIR380",0.011856951699532,-0.0593573896253383,6.41872806838968,-0.00924753144126105,0.992621642599927,NA
"MIR1197",0.0115046163882751,-0.347884546305051,6.41872806838968,-0.0541983618247171,0.956777125842564,NA
"MIR323A",0,NA,NA,NA,NA,NA
"MIR758",0.0159970494713521,-0.34789045241984,6.41872806838968,-0.0541992819625895,0.956776392756278,NA
"MIR329-1",0.0208738909738411,-0.347884546305051,6.41872806838968,-0.054198361824717,0.956777125842564,NA
"MIR329-2",0.0311022848927028,-0.347895859163394,6.41872806838835,-0.0542001243013782,0.956775721653606,NA
"MIR494",0,NA,NA,NA,NA,NA
"MIR1193",0,NA,NA,NA,NA,NA
"MIR543",0,NA,NA,NA,NA,NA
"MIR495",0.0127126017347883,-0.347884546305051,6.41872806838968,-0.0541983618247171,0.956777125842564,NA
"MIR376C",0,NA,NA,NA,NA,NA
"MIR376A2",0.0233616562280411,-0.347897116959044,6.41872806838968,-0.0542003202585156,0.956775565531916,NA
"MIR654",0.0106934773290885,-0.636352603846115,6.41872806838968,-0.0991399849107118,0.921027125083376,NA
"MIR376B",0.0219890810031801,-0.347897116959044,6.41872806838968,-0.0542003202585156,0.956775565531916,NA
"MIR376A1",0,NA,NA,NA,NA,NA
"MIR300",0.0332826868160917,-0.347890452419839,6.41872806838968,-0.0541992819625895,0.956776392756278,NA
"MIR1185-1",0.0223927851213528,-0.347897116959043,6.41872806838968,-0.0542003202585155,0.956775565531916,NA
"MIR1185-2",0.00734382179353197,-0.347884546305051,6.41872806838968,-0.0541983618247171,0.956777125842564,NA
"MIR381HG",0.00705836837674228,-0.347884546305051,6.41872806838968,-0.054198361824717,0.956777125842564,NA
"MIR381",0.00763542883352195,-0.347884546305051,6.41872806838968,-0.054198361824717,0.956777125842564,NA
"MIR487B",0,NA,NA,NA,NA,NA
"MIR539",0.0162408507639254,-0.347890452419839,6.41872806838968,-0.0541992819625895,0.956776392756278,NA
"MIR889",0.0367299295487326,-0.347902495081535,6.41872806838937,-0.0542011581383029,0.956774897981828,NA
"MIR544A",0.022888699102546,-0.347896358534628,6.41872806838968,-0.0542002021004619,0.956775659670028,NA
"MIR655",0.00907149374089709,-0.347884546305051,6.41872806838968,-0.0541983618247171,0.956777125842564,NA
"MIR487A",0.0323836396356391,-0.347896358534628,6.41872806838968,-0.0542002021004619,0.956775659670028,NA
"MIR382",0.0272183389319375,-0.347898889652173,6.41872806838968,-0.0542005964336565,0.956775345499466,NA
"MIR134",0,NA,NA,NA,NA,NA
"MIR668",0.0145863156795176,-0.347887077422596,6.41872806838968,-0.0541987561579117,0.95677681167197,NA
"MIR485",0.00815164392564939,-0.347884925517259,6.41872806838968,-0.0541984209037439,0.956777078773503,NA
"MIR323B",0,NA,NA,NA,NA,NA
"MIR154",0.00705836837674228,-0.347884546305051,6.41872806838968,-0.054198361824717,0.956777125842564,NA
"MIR496",0.0203546130627441,-0.347890452419839,6.41872806838968,-0.0541992819625894,0.956776392756278,NA
"MIR377",0,NA,NA,NA,NA,NA
"MIR541",0,NA,NA,NA,NA,NA
"MIR409",0,NA,NA,NA,NA,NA
"MIR412",0.0132962446860018,-0.347884546305051,6.41872806838968,-0.054198361824717,0.956777125842564,NA
"MIR369",0,NA,NA,NA,NA,NA
"MIR410",0.011322660550809,-0.636352224633907,6.41872806838968,-0.0991399258316849,0.921027171990534,NA
"MIR656",0.0151924134987958,-0.347890452419839,6.41872806838968,-0.0541992819625895,0.956776392756278,NA
"MEG9",0.500094864383348,-1.51719590594664,1.41588255537856,-1.07155491123414,0.283919994455445,NA
"LINC00524",0.0158547607171682,-0.347890452419839,6.41872806838968,-0.0541992819625895,0.956776392756278,NA
"DIO3OS",0.3213117103872,-1.13554518506843,1.49538513100724,-0.759366374268794,0.44763342255152,NA
"MIR1247",0.0922386069724867,-0.636398741951045,6.41872806838317,-0.0991471729556146,0.92102141797125,NA
"DIO3",0.333304970574055,-0.958972317844564,2.20662559311165,-0.434587689383354,0.663861732338293,NA
"MIR4309",0.00763542883352195,-0.347884546305051,6.41872806838968,-0.054198361824717,0.956777125842564,NA
"EXOC3L4",0.752249829431562,-0.592845722408561,0.869583523900877,-0.681758228064287,0.495391841663566,NA
"LINC00605",0.218174923947055,-1.21350574465879,2.39054659540082,-0.50762689461626,0.611715025809185,NA
"LINC00637",0.538871900422855,-1.00866731067628,1.12150783800605,-0.899384985547325,0.368447633818597,NA
"ASPG",0.652512720558268,-1.50225309119153,0.912974469115303,-1.64544917958906,0.0998772147517945,NA
"MIR203A",0,NA,NA,NA,NA,NA
"MIR203B",0,NA,NA,NA,NA,NA
"C14orf180",0.306693677127734,-1.77669175154253,1.91865294892887,-0.926009965759782,0.354440801201937,NA
"TMEM179",0.748985812111938,-2.01801913360672,1.34007427380908,-1.50590095866151,0.132092600437466,NA
"MIR4710",0.0449421763665906,-0.636372474095817,6.41872806838968,-0.0991430805784968,0.921024667206864,NA
"MIR6765",0.0214519406976939,-0.347890452419839,6.41872806838968,-0.0541992819625895,0.956776392756278,NA
"MIR8071-1",0,NA,NA,NA,NA,NA
"MIR8071-2",0,NA,NA,NA,NA,NA
"ELK2AP",0.289181396191912,0.741255259858978,1.77165154809663,0.418397884536235,0.675656233005805,NA
"MIR4507",0.111018517081574,0.235917435532288,4.08801790286442,0.0577094917727694,0.953980032957385,NA
"ADAM6",0.146581552986279,-0.636442300266524,3.30329727615669,-0.192668793347903,0.84721836480136,NA
"LINC00226",0.203937396923873,-1.86863421667491,2.57583080329179,-0.725449130543391,0.468176541646897,NA
"LINC00221",0.290658235789724,-0.91274834323826,1.79795621641966,-0.507658826673685,0.611692627881277,NA
"CHEK2P2",0.208508264444587,0.273044052988172,3.25622752008229,0.0838528792304021,0.93317340447684,NA
"GOLGA6L6",0.264802055288545,0.00765252746277472,2.62386941625661,0.00291650469164442,0.997672969233982,NA
"GOLGA8CP",0.00705836837674228,-0.347884546305051,6.41872806838968,-0.054198361824717,0.956777125842564,NA
